School_ID,School_Name,Division_Name,Year,Accreditation_Status,Num_L3_Indicators,Has_L3_Indicators
10,Lloyd C. Bird High,Chesterfield County,2024-2025,Accredited with Conditions,2,True
1590,Canterbury Woods Elementary,Fairfax County,2024-2025,Accredited,0,False
600,Manchester Middle,Chesterfield County,2024-2025,Accredited with Conditions,1,True
1690,Cardinal Forest Elementary,Fairfax County,2024-2025,Accredited,0,False
2222,Carson Middle,Fairfax County,2024-2025,Accredited,0,False
2090,Centre Ridge Elementary,Fairfax County,2024-2025,Accredited,0,False
110,Matoaca Middle,Chesterfield County,2024-2025,Accredited with Conditions,2,True
580,Meadowbrook High,Chesterfield County,2024-2025,Accredited with Conditions,1,True
2205,Centreville Elementary,Fairfax County,2024-2025,Accredited,0,False
200,Centreville High,Fairfax County,2024-2025,Accredited,0,False
131,Chantilly High,Fairfax County,2024-2025,Accredited,0,False
480,Cherry Run Elementary,Fairfax County,2024-2025,Accredited,0,False
100,Chesterbrook Elementary,Fairfax County,2024-2025,Accredited,0,False
1050,Churchill Road Elementary,Fairfax County,2024-2025,Accredited,0,False
380,Providence Elementary,Chesterfield County,2024-2025,Accredited with Conditions,2,True
690,Providence Middle,Chesterfield County,2024-2025,Accredited with Conditions,2,True
260,Clearview Elementary,Fairfax County,2024-2025,Accredited,0,False
1870,Clermont Elementary,Fairfax County,2024-2025,Accredited,0,False
2347,Coates Elementary,Fairfax County,2024-2025,Accredited,0,False
1510,Columbia Elementary,Fairfax County,2024-2025,Accredited,0,False
2234,Colvin Run Elementary,Fairfax County,2024-2025,Accredited,0,False
1190,Cooper Middle,Fairfax County,2024-2025,Accredited,0,False
870,Crestwood Elementary,Fairfax County,2024-2025,Accredited,0,False
2020,Crossfield Elementary,Fairfax County,2024-2025,Accredited,0,False
1600,Cub Run Elementary,Fairfax County,2024-2025,Accredited,0,False
1700,Cunningham Park Elementary,Fairfax County,2024-2025,Accredited,0,False
2229,Daniels Run Elementary,Fairfax County,2024-2025,Accredited,0,False
2204,Deer Park Elementary,Fairfax County,2024-2025,Accredited,0,False
220,Dogwood Elementary,Fairfax County,2024-2025,Accredited,0,False
2010,Dranesville Elementary,Fairfax County,2024-2025,Accredited,0,False
2243,Eagle View Elementary,Fairfax County,2024-2025,Accredited,0,False
1270,Edison High,Fairfax County,2024-2025,Accredited,0,False
20,Fairfax High,Fairfax County,2024-2025,Accredited,0,False
280,Johnson-Williams Middle,Clarke County,2024-2025,Accredited with Conditions,2,True
1480,Fairfax Villa Elementary,Fairfax County,2024-2025,Accredited,0,False
21,Colonial Beach High,Colonial Beach,2024-2025,Accredited with Conditions,1,True
40,Colonial Heights High,Colonial Heights City,2024-2025,Accredited with Conditions,1,True
1630,Fairhill Elementary,Fairfax County,2024-2025,Accredited,0,False
290,Fairview Elementary,Fairfax County,2024-2025,Accredited,0,False
1100,Falls Church High,Fairfax County,2024-2025,Accredited,0,False
730,Flint Hill Elementary,Fairfax County,2024-2025,Accredited,0,False
740,Floris Elementary,Fairfax County,2024-2025,Accredited,0,False
70,Forest Edge Elementary,Fairfax County,2024-2025,Accredited,0,False
1450,Forestdale Elementary,Fairfax County,2024-2025,Accredited,0,False
370,Forestville Elementary,Fairfax County,2024-2025,Accredited,0,False
20,Culpeper Middle,Culpeper County,2024-2025,Accredited with Conditions,1,True
2224,Fort Belvoir Elementary,Fairfax County,2024-2025,Accredited,0,False
2458,Fort Belvoir Upper Elementary,Fairfax County,2024-2025,Accredited,0,False
470,Farmington Elementary,Culpeper County,2024-2025,Accredited with Conditions,1,True
1920,Fort Hunt Elementary,Fairfax County,2024-2025,Accredited,0,False
390,Fox Mill Elementary,Fairfax County,2024-2025,Accredited,0,False
320,Franconia Elementary,Fairfax County,2024-2025,Accredited,0,False
440,Franklin Middle,Fairfax County,2024-2025,Accredited,0,False
490,Freedom Hill Elementary,Fairfax County,2024-2025,Accredited,0,False
1410,Frost Middle,Fairfax County,2024-2025,Accredited,0,False
152,Cumberland Middle,Cumberland County,2024-2025,Accredited with Conditions,1,True
490,Edwin A. Gibson Elementary,Danville City,2024-2025,Accredited with Conditions,5,True
630,Garfield Elementary,Fairfax County,2024-2025,Accredited,0,False
190,G.L.H. Johnson Elementary,Danville City,2024-2025,Accredited with Conditions,5,True
1170,Glasgow Middle,Fairfax County,2024-2025,Accredited,1,True
210,George Washington High,Danville City,2024-2025,Accredited with Conditions,1,True
260,O. Trent Bonner Middle,Danville City,2024-2025,Accredited with Conditions,1,True
970,Glen Forest Elementary,Fairfax County,2024-2025,Accredited,0,False
139,R.I.S.E Academy at the John M. Langston Campus,Danville City,2024-2025,Accredited with Conditions,8,True
530,Graham Road Elementary,Fairfax County,2024-2025,Accredited,0,False
570,Great Falls Elementary,Fairfax County,2024-2025,Accredited,0,False
220,Woodberry Hills Elementary,Danville City,2024-2025,Accredited with Conditions,3,True
281,Ridgeview Elementary ,Dickenson County,2024-2025,Accredited with Conditions,1,True
275,Ridgeview High,Dickenson County,2024-2025,Accredited with Conditions,1,True
280,Ridgeview Middle,Dickenson County,2024-2025,Accredited with Conditions,1,True
500,Dinwiddie County High,Dinwiddie County,2024-2025,Accredited with Conditions,2,True
1840,Greenbriar East Elementary,Fairfax County,2024-2025,Accredited,0,False
1500,Greenbriar West Elementary,Fairfax County,2024-2025,Accredited,0,False
330,Groveton Elementary,Fairfax County,2024-2025,Accredited,0,False
690,Gunston Elementary,Fairfax County,2024-2025,Accredited,0,False
2210,Halley Elementary,Fairfax County,2024-2025,Accredited,0,False
750,Haycock Elementary,Fairfax County,2024-2025,Accredited,0,False
1740,Hayfield Elementary,Fairfax County,2024-2025,Accredited,0,False
150,James H. Cary Intermediate ,Essex County,2024-2025,Accredited with Conditions,1,True
1800,Hayfield Secondary,Fairfax County,2024-2025,Accredited,0,False
1250,Herndon Elementary,Fairfax County,2024-2025,Accredited,0,False
32,Herndon High,Fairfax County,2024-2025,Accredited,0,False
33,Herndon Middle,Fairfax County,2024-2025,Accredited,0,False
1330,Hollin Meadows Elementary,Fairfax County,2024-2025,Accredited,0,False
1521,Holmes Middle,Fairfax County,2024-2025,Accredited,1,True
350,Hughes Middle,Fairfax County,2024-2025,Accredited,0,False
1880,Hunt Valley Elementary,Fairfax County,2024-2025,Accredited,0,False
1950,Hunters Woods Elementary School for the Arts and Sciences,Fairfax County,2024-2025,Accredited,0,False
1980,Hutchison Elementary,Fairfax County,2024-2025,Accredited,0,False
1420,Hybla Valley Elementary,Fairfax County,2024-2025,Accredited,0,False
1120,Irving Middle,Fairfax County,2024-2025,Accredited,0,False
2235,Island Creek Elementary,Fairfax County,2024-2025,Accredited,0,False
673,Jackson Middle,Fairfax County,2024-2025,Accredited,0,False
1110,Johnson Middle,Fairfax County,2024-2025,Accredited,0,False
2201,Bryant High,Fairfax County,2024-2025,Accredited Alternative Accreditation Plan,1,True
1240,Keene Mill Elementary,Fairfax County,2024-2025,Accredited,0,False
980,Kent Gardens Elementary,Fairfax County,2024-2025,Accredited,0,False
1901,Key Center,Fairfax County,2024-2025,Accredited,0,False
1900,Key Middle,Fairfax County,2024-2025,Accredited,0,False
1761,Kilmer Center,Fairfax County,2024-2025,Accredited,0,False
1760,Kilmer Middle,Fairfax County,2024-2025,Accredited,0,False
1890,Kings Glen Elementary,Fairfax County,2024-2025,Accredited,0,False
1440,Kings Park Elementary,Fairfax County,2024-2025,Accredited,0,False
1570,Lake Anne Elementary,Fairfax County,2024-2025,Accredited,0,False
90,Lake Braddock Secondary,Fairfax County,2024-2025,Accredited,0,False
2209,Lane Elementary,Fairfax County,2024-2025,Accredited,0,False
1460,Langley High,Fairfax County,2024-2025,Accredited,0,False
2348,Laurel Hill Elementary,Fairfax County,2024-2025,Accredited,0,False
1970,Laurel Ridge Elementary,Fairfax County,2024-2025,Accredited,0,False
1850,Lees Corner Elementary,Fairfax County,2024-2025,Accredited,0,False
770,Lemon Road Elementary,Fairfax County,2024-2025,Accredited,0,False
1020,Lewis High,Fairfax County,2024-2025,Accredited,0,False
2233,Liberty Middle,Fairfax County,2024-2025,Accredited,0,False
1400,Little Run Elementary,Fairfax County,2024-2025,Accredited,0,False
1830,London Towne Elementary,Fairfax County,2024-2025,Accredited,0,False
1150,Longfellow Middle,Fairfax County,2024-2025,Accredited,0,False
2236,Lorton Station Elementary,Fairfax County,2024-2025,Accredited,0,False
890,Lynbrook Elementary,Fairfax County,2024-2025,Accredited,0,False
1060,Madison High,Fairfax County,2024-2025,Accredited,0,False
1210,Mantua Elementary,Fairfax County,2024-2025,Accredited,0,False
1290,Marshall High,Fairfax County,2024-2025,Accredited,0,False
1200,Marshall Road Elementary,Fairfax County,2024-2025,Accredited,0,False
2410,Mason Crest Elementary,Fairfax County,2024-2025,Accredited,0,False
790,McLean High,Fairfax County,2024-2025,Accredited,0,False
2231,McNair Elementary,Fairfax County,2024-2025,Accredited,0,False
2200,McNair Upper Elementary,Fairfax County,2024-2025,Accredited,0,False
190,Fairfax County Adult High,Fairfax County,2024-2025,Accredited Alternative Accreditation Plan,1,True
1390,Mosaic Elementary,Fairfax County,2024-2025,Accredited,0,False
510,Mount Eagle Elementary,Fairfax County,2024-2025,Accredited,1,True
420,Mount Vernon High,Fairfax County,2024-2025,Accredited,0,False
1640,Mount Vernon Woods Elementary,Fairfax County,2024-2025,Accredited,0,False
800,Navy Elementary,Fairfax County,2024-2025,Accredited,0,False
470,Newington Forest Elementary,Fairfax County,2024-2025,Accredited,0,False
930,North Springfield Elementary,Fairfax County,2024-2025,Accredited,0,False
430,Oak Hill Elementary,Fairfax County,2024-2025,Accredited,0,False
1860,Oak View Elementary,Fairfax County,2024-2025,Accredited,0,False
140,Oakton Elementary,Fairfax County,2024-2025,Accredited,0,False
1710,Oakton High,Fairfax County,2024-2025,Accredited,0,False
1650,Olde Creek Elementary,Fairfax County,2024-2025,Accredited,0,False
150,Orange Hunt Elementary,Fairfax County,2024-2025,Accredited,0,False
1030,Parklawn Elementary,Fairfax County,2024-2025,Accredited,0,False
820,Pine Spring Elementary,Fairfax County,2024-2025,Accredited,0,False
1130,Poe Middle,Fairfax County,2024-2025,Accredited,1,True
2080,Poplar Tree Elementary,Fairfax County,2024-2025,Accredited,0,False
2237,Powell Elementary,Fairfax County,2024-2025,Accredited,0,False
2230,Providence Elementary,Fairfax County,2024-2025,Accredited,0,False
1310,Ravensworth Elementary,Fairfax County,2024-2025,Accredited,0,False
1820,Riverside Elementary,Fairfax County,2024-2025,Accredited,0,False
1960,Robinson Secondary,Fairfax County,2024-2025,Accredited,0,False
300,Rocky Run Middle,Fairfax County,2024-2025,Accredited,0,False
1770,Rolling Valley Elementary,Fairfax County,2024-2025,Accredited,0,False
950,Rose Hill Elementary,Fairfax County,2024-2025,Accredited,0,False
2030,Sangster Elementary,Fairfax County,2024-2025,Accredited,0,False
2040,Saratoga Elementary,Fairfax County,2024-2025,Accredited,0,False
80,Sherman Elementary,Fairfax County,2024-2025,Accredited,0,False
1660,Shrevewood Elementary,Fairfax County,2024-2025,Accredited,0,False
1680,Silverbrook Elementary,Fairfax County,2024-2025,Accredited,0,False
710,Sleepy Hollow Elementary,Fairfax County,2024-2025,Accredited,0,False
2241,South County High,Fairfax County,2024-2025,Accredited,0,False
2420,South County Middle,Fairfax County,2024-2025,Accredited,0,False
1990,South Lakes High,Fairfax County,2024-2025,Accredited,0,False
1620,Spring Hill Elementary,Fairfax County,2024-2025,Accredited,0,False
960,Springfield Estates Elementary,Fairfax County,2024-2025,Accredited,0,False
1380,Stenwood Elementary,Fairfax County,2024-2025,Accredited,0,False
2070,Stone Middle,Fairfax County,2024-2025,Accredited,0,False
1350,Stratford Landing Elementary,Fairfax County,2024-2025,Accredited,0,False
280,Sunrise Valley Elementary,Fairfax County,2024-2025,Accredited,0,False
170,Terra Centre Elementary,Fairfax County,2024-2025,Accredited,0,False
250,Terraset Elementary,Fairfax County,2024-2025,Accredited,0,False
1371,Thomas Jefferson High for Science and Technology,Fairfax County,2024-2025,Accredited,0,False
1140,Thoreau Middle,Fairfax County,2024-2025,Accredited,0,False
830,Timber Lane Elementary,Fairfax County,2024-2025,Accredited,0,False
1070,Justice High,Fairfax County,2024-2025,Accredited with Conditions,1,True
1160,Twain Middle,Fairfax County,2024-2025,Accredited,0,False
1540,Union Mill Elementary,Fairfax County,2024-2025,Accredited,0,False
120,Vienna Elementary,Fairfax County,2024-2025,Accredited,0,False
2050,Virginia Run Elementary,Fairfax County,2024-2025,Accredited,0,False
850,Wakefield Forest Elementary,Fairfax County,2024-2025,Accredited,0,False
2100,Waples Mill Elementary,Fairfax County,2024-2025,Accredited,0,False
1320,Washington Mill Elementary,Fairfax County,2024-2025,Accredited,0,False
1080,Waynewood Elementary,Fairfax County,2024-2025,Accredited,0,False
900,West Potomac High,Fairfax County,2024-2025,Accredited,1,True
1430,West Springfield Elementary,Fairfax County,2024-2025,Accredited,0,False
1610,West Springfield High,Fairfax County,2024-2025,Accredited,0,False
1580,Westbriar Elementary,Fairfax County,2024-2025,Accredited,0,False
2228,Westfield High,Fairfax County,2024-2025,Accredited,0,False
1670,Westgate Elementary,Fairfax County,2024-2025,Accredited,0,False
580,Westlawn Elementary,Fairfax County,2024-2025,Accredited,0,False
520,Weyanoke Elementary,Fairfax County,2024-2025,Accredited,0,False
400,White Oaks Elementary,Fairfax County,2024-2025,Accredited,0,False
2060,Willow Springs Elementary,Fairfax County,2024-2025,Accredited,0,False
1810,Wolftrap Elementary,Fairfax County,2024-2025,Accredited,0,False
650,Woodburn Elementary,Fairfax County,2024-2025,Accredited,0,False
380,Woodlawn Elementary,Fairfax County,2024-2025,Accredited,0,False
590,Woodley Hills Elementary,Fairfax County,2024-2025,Accredited,0,False
1260,Woodson High,Fairfax County,2024-2025,Accredited,0,False
854,Auburn Middle,Fauquier County,2024-2025,Accredited,0,False
460,C. Hunter Ritchie Elementary,Fauquier County,2024-2025,Accredited,0,False
730,C.M. Bradley Elementary,Fauquier County,2024-2025,Accredited,0,False
120,Claude Thompson Elementary,Fauquier County,2024-2025,Accredited,0,False
701,Fauquier High,Fauquier County,2024-2025,Accredited,0,False
450,Grace Miller Elementary,Fauquier County,2024-2025,Accredited,1,True
511,Greenville Elementary,Fauquier County,2024-2025,Accredited,0,False
853,James G. Brumfield Elementary,Fauquier County,2024-2025,Accredited,0,False
510,Kettle Run High,Fauquier County,2024-2025,Accredited,0,False
851,Liberty High,Fauquier County,2024-2025,Accredited,0,False
530,Margaret M. Pierce Elementary,Fauquier County,2024-2025,Accredited,1,True
10,Marshall Middle,Fauquier County,2024-2025,Accredited,0,False
2211,Mountain View High,Fairfax County,2024-2025,Accredited Alternative Accreditation Plan,0,False
20,Mary Walter Elementary,Fauquier County,2024-2025,Accredited,0,False
720,P.B. Smith Elementary,Fauquier County,2024-2025,Accredited,0,False
670,W.C. Taylor Middle,Fauquier County,2024-2025,Accredited,0,False
740,W.G. Coleman Elementary,Fauquier County,2024-2025,Accredited,0,False
90,Check Elementary,Floyd County,2024-2025,Accredited,0,False
660,Floyd County High,Floyd County,2024-2025,Accredited,0,False
650,Indian Valley Elementary,Floyd County,2024-2025,Accredited,0,False
500,Willis Elementary,Floyd County,2024-2025,Accredited,0,False
300,Carysbrook Elementary,Fluvanna County,2024-2025,Accredited,0,False
310,Central Elementary,Fluvanna County,2024-2025,Accredited,0,False
260,Fluvanna County High,Fluvanna County,2024-2025,Accredited,0,False
320,Fluvanna Middle,Fluvanna County,2024-2025,Accredited,1,True
